Company_Period,Label,Confidence,x_min,y_min,x_max,y_max
ZEEL_811-900,Triple Bottom Reversal,0.3459235897891381,2003-04-11,64.0,2003-04-24,72.4
ZEEL_901-990,No Pattern Detected,0.0,,,,
ZEEL_991-1080,No Pattern Detected,0.0,,,,
ZEEL_1081-1170,Ascending Triangle,0.6355704629976796,2004-06-08,119.6,2004-08-27,154.7
ZEEL_1171-1260,Triple Bottom Reversal,0.1967255305766265,2004-09-21,144.3,2004-12-01,165.0
ZEEL_1261-1350,Triple Bottom Reversal,0.7552327329970578,2005-04-18,128.0,2005-04-28,135.9
ZEEL_1351-1440,Triple Bottom Reversal,0.15216173824519458,2005-06-10,140.5,2005-06-20,153.0
ZEEL_1441-1530,No Pattern Detected,0.0,,,,
ZEEL_1531-1620,No Pattern Detected,0.0,,,,
ZEEL_1621-1710,No Pattern Detected,0.0,,,,
ZEEL_1711-1800,Double Top,0.7113046856010442,2006-12-14,250.05,2007-02-09,371.9
ZEEL_1801-1890,Ascending Triangle,0.7774095501793182,2007-05-22,275.25,2007-07-13,346.9
ZEEL_1891-1980,Descending Triangle,0.59470684674838,2007-07-26,271.0,2007-11-20,410.0
ZEEL_1981-2070,Head and Shoulders,0.9,2007-12-26,301.3,2008-01-03,333.85
ZEEL_2071-2160,No Pattern Detected,0.0,,,,
ZEEL_2161-2250,No Pattern Detected,0.0,,,,
ZEEL_2251-2340,Inverse Head and Shoulders,0.9,2009-03-05,88.0,2009-03-19,105.9
ZEEL_2341-2430,No Pattern Detected,0.0,,,,
ZEEL_2431-2520,No Pattern Detected,0.0,,,,
ZEEL_2521-2610,No Pattern Detected,0.0,,,,
ZEEL_2611-2700,Symmetrical Triangle,0.2722161854693295,2010-07-13,266.1,2010-10-22,328.65
ZEEL_2701-2790,No Pattern Detected,0.0,,,,
ZEEL_2791-2880,No Pattern Detected,0.0,,,,
ZEEL_2881-2970,No Pattern Detected,0.0,,,,
ZEEL_2971-3060,No Pattern Detected,0.0,,,,
ZEEL_3061-3150,Symmetrical Triangle,0.36188494417424305,2012-07-02,140.25,2012-08-08,170.0
ZEEL_3151-3240,Triple Bottom Reversal,0.5196933737601317,2012-08-29,159.1,2012-09-11,174.9
ZEEL_3241-3330,No Pattern Detected,0.0,,,,
ZEEL_3331-3420,Double Top,0.6005455459401403,2013-08-05,234.0,2013-08-14,262.9
ZEEL_3421-3510,Ascending Triangle,0.5153967264856737,2013-11-11,249.4,2014-01-20,300.4
ZEEL_3511-3600,Ascending Triangle,0.37735429569636203,2014-01-22,254.15,2014-06-03,302.0
ZEEL_3601-3690,Triple Bottom Reversal,0.5567748492841486,2014-08-08,265.05,2014-08-28,300.0
ZEEL_3691-3780,No Pattern Detected,0.0,,,,
ZEEL_3781-3870,Triple Bottom Reversal,0.5641764891880615,2015-05-15,299.5,2015-05-28,323.5
ZEEL_3871-3960,No Pattern Detected,0.0,,,,
ZEEL_3961-4050,Double Top,0.47236900408955856,2016-01-05,374.75,2016-01-29,430.4
ZEEL_4051-4140,Triple Bottom Reversal,0.7118916918069933,2016-04-21,395.55,2016-05-05,422.9
ZEEL_4141-4230,No Pattern Detected,0.0,,,,
ZEEL_4231-4320,No Pattern Detected,0.0,,,,
ZEEL_4321-4410,No Pattern Detected,0.0,,,,
ZEEL_4411-4500,Symmetrical Triangle,0.5200962599222677,2017-11-28,553.2,2018-01-23,618.3
ZEEL_4501-4590,Descending Triangle,0.1644623557428107,2018-01-29,533.5,2018-06-06,619.0
ZEEL_4591-4680,No Pattern Detected,0.0,,,,
ZEEL_4681-4770,No Pattern Detected,0.0,,,,
ZEEL_4771-4860,No Pattern Detected,0.0,,,,
ZEEL_4861-4950,Triple Bottom Reversal,0.5470764549510782,2019-10-11,233.3,2019-10-30,274.0
ZEEL_4951-5040,No Pattern Detected,0.0,,,,
ZEEL_5041-5130,No Pattern Detected,0.0,,,,
ZEEL_5131-5220,Triple Bottom Reversal,0.6696847112483574,2020-10-21,176.0,2020-10-29,189.65
SHREECEM_1-90,Triple Bottom Reversal,0.23126191298486026,2001-07-03,29.0,2001-07-23,36.5
SHREECEM_91-180,No Pattern Detected,0.0,,,,
SHREECEM_181-270,Triple Bottom Reversal,0.37153664803200176,2002-03-21,40.75,2002-04-04,43.9
SHREECEM_271-360,Symmetrical Triangle,0.24874647068681033,2002-06-14,38.3,2002-09-19,60.0
SHREECEM_361-450,Triple Bottom Reversal,0.5765357890969883,2002-10-09,44.3,2002-10-30,50.85
SHREECEM_451-540,Triple Bottom Reversal,0.6913454346943058,2003-03-24,43.0,2003-04-02,47.0
SHREECEM_541-630,No Pattern Detected,0.0,,,,
SHREECEM_631-720,No Pattern Detected,0.0,,,,
SHREECEM_721-810,No Pattern Detected,0.0,,,,
SHREECEM_811-900,Inverse Head and Shoulders,0.8958834148860789,2004-07-20,150.0,2004-08-12,186.3
SHREECEM_901-990,Ascending Triangle,0.6628495358801558,2005-02-10,295.1,2005-03-21,387.7
SHREECEM_991-1080,Ascending Triangle,0.4255360130162486,2005-04-26,327.5,2005-07-26,400.0
SHREECEM_1081-1170,Cup and Handle,0.6749399765994295,2005-08-11,371.4,2005-12-07,539.8
SHREECEM_1171-1260,Ascending Triangle,0.17529922708869994,2006-03-27,826.0,2006-04-21,1130.0
SHREECEM_1261-1350,Inverse Head and Shoulders,0.6390658422508942,2006-06-29,715.0,2006-07-24,945.0
SHREECEM_1351-1440,Ascending Triangle,0.5668886357381937,2006-11-13,1205.0,2007-01-04,1590.0
SHREECEM_1441-1530,Triple Bottom Reversal,0.30254082379787056,2007-04-02,853.55,2007-04-12,949.9
SHREECEM_1531-1620,Flag and Pole,0.6199703727904147,2007-05-22,1037.55,2007-09-25,1535.0
SHREECEM_1621-1710,Double Top,0.16327628774335842,2007-10-15,1285.0,2007-10-24,1680.0
SHREECEM_1711-1800,Symmetrical Triangle,0.39396579362505496,2008-02-04,635.0,2008-06-17,1329.95
SHREECEM_1801-1890,Symmetrical Triangle,0.23704354390056956,2008-06-18,338.0,2008-10-27,765.0
SHREECEM_1891-1980,Inverse Head and Shoulders,0.9,2008-11-21,320.0,2008-12-05,419.0
SHREECEM_1981-2070,Triple Bottom Reversal,0.7910372123262892,2009-03-25,601.05,2009-04-09,760.0
SHREECEM_2071-2160,Triple Bottom Reversal,0.7150960835918834,2009-09-15,1350.0,2009-10-27,1790.0
SHREECEM_2161-2250,No Pattern Detected,0.0,,,,
SHREECEM_2251-2340,No Pattern Detected,0.0,,,,
SHREECEM_2341-2430,No Pattern Detected,0.0,,,,
SHREECEM_2431-2520,No Pattern Detected,0.0,,,,
SHREECEM_2521-2610,No Pattern Detected,0.0,,,,
SHREECEM_2611-2700,Triple Bottom Reversal,0.8230451029670153,2011-10-13,1737.85,2011-10-28,1930.0
SHREECEM_2701-2790,No Pattern Detected,0.0,,,,
SHREECEM_2791-2880,Triple Bottom Reversal,0.5963368960090413,2012-07-12,2860.0,2012-07-24,2954.85
SHREECEM_2881-2970,Descending Triangle,0.6943726707347869,2012-12-31,4151.0,2013-03-04,5384.35
SHREECEM_2971-3060,Descending Triangle,0.41742957742144005,2013-05-20,4260.0,2013-07-12,5220.7
SHREECEM_3061-3150,No Pattern Detected,0.0,,,,
SHREECEM_3151-3240,Symmetrical Triangle,0.703785220307338,2014-02-24,4551.0,2014-04-02,5757.0
SHREECEM_3241-3330,Ascending Triangle,0.26605349490010205,2014-06-09,6858.7,2014-08-14,7990.0
SHREECEM_3331-3420,Ascending Triangle,0.7120685462461265,2014-11-10,8700.0,2015-01-01,9500.0
SHREECEM_3421-3510,No Pattern Detected,0.0,,,,
SHREECEM_3511-3600,No Pattern Detected,0.0,,,,
SHREECEM_3601-3690,Double Top,0.2076892898441534,2015-10-29,12000.4,2015-11-03,12845.0
SHREECEM_3691-3780,Triple Bottom Reversal,0.3942442489563509,2016-02-19,9900.35,2016-02-29,11174.95
SHREECEM_3781-3870,No Pattern Detected,0.0,,,,
SHREECEM_3871-3960,Triple Bottom Reversal,0.10849490903497122,2016-12-22,13140.3,2017-01-04,15180.0
SHREECEM_3961-4050,No Pattern Detected,0.0,,,,
SHREECEM_4051-4140,No Pattern Detected,0.0,,,,
SHREECEM_4141-4230,No Pattern Detected,0.0,,,,
SHREECEM_4231-4320,Cup and Handle,0.1,2018-06-28,15418.25,2018-08-17,18080.0
SHREECEM_4321-4410,Triple Bottom Reversal,0.46390532709226107,2018-10-25,13100.0,2018-11-13,15760.0
SHREECEM_4411-4500,No Pattern Detected,0.0,,,,
SHREECEM_4501-4590,No Pattern Detected,0.0,,,,
SHREECEM_4591-4680,Ascending Triangle,0.5310495789103125,2020-01-13,22250.15,2020-02-05,25290.0
SHREECEM_4681-4770,Falling Wedge,0.6696839142354379,2020-02-06,15410.0,2020-06-22,25355.0
SHREECEM_4771-4860,Triple Bottom Reversal,0.34524847808749276,2020-09-21,18183.55,2020-10-05,20719.05
SHREECEM_4861-4950,No Pattern Detected,0.0,,,,
UPL_1-90,No Pattern Detected,0.0,,,,
UPL_91-180,No Pattern Detected,0.0,,,,
UPL_181-270,No Pattern Detected,0.0,,,,
UPL_271-360,Ascending Triangle,0.5472110900352257,2005-03-08,651.1,2005-06-24,899.0
UPL_361-450,No Pattern Detected,0.0,,,,
UPL_451-540,Ascending Triangle,0.29183039583935244,2006-01-25,258.0,2006-03-17,316.3
UPL_541-630,Head and Shoulders,0.9,2006-05-08,261.15,2006-05-17,312.7
UPL_631-720,Triple Bottom Reversal,0.49694964443207923,2006-08-08,220.0,2006-09-13,254.0
UPL_721-810,Double Bottom,0.12931867854548545,2007-01-10,283.0,2007-03-06,351.0
UPL_811-900,No Pattern Detected,0.0,,,,
UPL_901-990,Triple Bottom Reversal,0.11069617947474075,2007-11-08,310.0,2007-11-26,359.8
UPL_991-1080,Inverse Head and Shoulders,0.9,2008-03-26,235.0,2008-04-10,318.4
UPL_1081-1170,No Pattern Detected,0.0,,,,
UPL_1171-1260,Descending Triangle,0.7638444349224858,2008-09-24,75.05,2009-02-09,329.0
UPL_1261-1350,No Pattern Detected,0.0,,,,
UPL_1351-1440,Double Top,0.7901992409613428,2009-09-10,155.1,2009-10-07,180.0
UPL_1441-1530,No Pattern Detected,0.0,,,,
UPL_1531-1620,No Pattern Detected,0.0,,,,
UPL_1621-1710,No Pattern Detected,0.0,,,,
UPL_1711-1800,Triple Bottom Reversal,0.740180823639077,2011-02-24,125.1,2011-03-15,144.95
UPL_1801-1890,Double Top,0.7987434139052478,2011-06-03,140.5,2011-07-29,167.85
UPL_1891-1980,No Pattern Detected,0.0,,,,
UPL_1981-2070,Double Top,0.1601862223650932,2012-02-23,141.4,2012-02-29,158.8
UPL_2071-2160,No Pattern Detected,0.0,,,,
UPL_2161-2250,No Pattern Detected,0.0,,,,
UPL_2251-2340,No Pattern Detected,0.0,,,,
UPL_2341-2430,Triple Bottom Reversal,0.6715018864459784,2013-08-01,120.9,2013-09-03,153.0
UPL_2431-2520,Double Top,0.39162229711666696,2014-01-22,178.25,2014-02-10,216.9
UPL_2521-2610,Symmetrical Triangle,0.49932437143863323,2014-06-09,285.55,2014-07-14,359.3
UPL_2611-2700,Cup and Handle,0.1,2014-08-13,300.05,2014-12-01,388.7
UPL_2701-2790,Triple Bottom Reversal,0.7669663591259257,2014-12-23,315.3,2015-01-12,355.25
UPL_2791-2880,Ascending Triangle,0.7533882894395717,2015-05-26,501.4,2015-08-19,576.4
UPL_2881-2970,No Pattern Detected,0.0,,,,
UPL_2971-3060,Triple Bottom Reversal,0.6482713749328971,2016-02-12,367.25,2016-02-26,414.0
UPL_3061-3150,Triple Bottom Reversal,0.7031305740910164,2016-07-05,538.35,2016-07-20,573.95
UPL_3151-3240,Triple Bottom Reversal,0.6608602389329848,2016-11-22,584.2,2016-12-26,712.0
UPL_3241-3330,Triple Bottom Reversal,0.38962994753102104,2017-03-06,680.4,2017-03-16,720.55
UPL_3331-3420,No Pattern Detected,0.0,,,,
UPL_3421-3510,Head and Shoulders,0.8128421052631597,2018-01-22,761.6,2018-01-29,828.5
UPL_3511-3600,Head and Shoulders,0.9,2018-04-16,736.5,2018-04-27,774.9
UPL_3601-3690,Triple Bottom Reversal,0.6815389714842954,2018-10-09,590.2,2018-10-25,665.0
UPL_3691-3780,Triple Bottom Reversal,0.21319035278504353,2018-12-18,721.0,2019-01-03,774.2
UPL_3781-3870,Double Top,0.5590489225256412,2019-06-07,1003.65,2019-06-11,1037.0
UPL_3871-3960,Triple Bottom Reversal,0.7418624411494295,2019-11-15,518.35,2019-11-26,559.8
UPL_3961-4050,No Pattern Detected,0.0,,,,
UPL_4051-4140,Inverse Head and Shoulders,0.9,2020-06-03,398.05,2020-06-30,470.0
UPL_4141-4230,Triple Bottom Reversal,0.5573049949784776,2020-11-19,406.55,2020-11-27,431.5
SBIN_1-90,No Pattern Detected,0.0,,,,
SBIN_91-180,Symmetrical Triangle,0.2610969847397151,2000-06-16,188.25,2000-09-20,248.95
SBIN_181-270,Triple Bottom Reversal,0.6650017987046054,2000-10-24,155.0,2000-11-13,180.6
SBIN_271-360,No Pattern Detected,0.0,,,,
SBIN_361-450,No Pattern Detected,0.0,,,,
SBIN_451-540,Symmetrical Triangle,0.522920001622439,2002-01-18,205.2,2002-02-27,264.7
SBIN_541-630,No Pattern Detected,0.0,,,,
SBIN_631-720,Symmetrical Triangle,0.19761051909150207,2002-07-10,220.75,2002-11-18,246.5
SBIN_721-810,Head and Shoulders,0.9,2003-02-19,297.2,2003-02-27,316.65
SBIN_811-900,Symmetrical Triangle,0.4180702228657147,2003-07-03,379.0,2003-08-06,439.0
SBIN_901-990,No Pattern Detected,0.0,,,,
SBIN_991-1080,Ascending Triangle,0.7637973075860423,2004-01-14,514.95,2004-04-22,689.9
SBIN_1081-1170,Head and Shoulders,0.9,2004-04-30,540.0,2004-05-12,657.6
SBIN_1171-1260,Triple Bottom Reversal,0.55021875835082,2004-10-20,436.1,2004-10-28,475.5
SBIN_1261-1350,No Pattern Detected,0.0,,,,
SBIN_1351-1440,Triple Bottom Reversal,0.8422561181650055,2005-06-20,654.0,2005-06-28,689.0
SBIN_1441-1530,No Pattern Detected,0.0,,,,
SBIN_1531-1620,Double Top,0.7525110808769112,2006-05-10,894.0,2006-05-17,1007.75
SBIN_1621-1710,Inverse Head and Shoulders,0.7959627400759834,2006-07-11,684.5,2006-07-21,743.9
SBIN_1711-1800,Double Top,0.821153624159367,2006-12-27,1232.25,2007-01-03,1350.0
SBIN_1801-1890,Inverse Head and Shoulders,0.9,2007-03-28,915.0,2007-04-12,1009.7
SBIN_1891-1980,Inverse Head and Shoulders,0.9,2007-08-17,1407.0,2007-08-28,1590.0
SBIN_1981-2070,Head and Shoulders,0.9,2008-01-02,2342.0,2008-01-14,2574.0
SBIN_2071-2160,Triple Bottom Reversal,0.6111962763352428,2008-07-01,965.65,2008-07-16,1278.8
SBIN_2161-2250,No Pattern Detected,0.0,,,,
SBIN_2251-2340,Ascending Triangle,0.5224874727665635,2009-01-05,891.5,2009-05-18,1688.0
SBIN_2341-2430,Triple Bottom Reversal,0.7778174286509542,2009-07-10,1510.6,2009-07-29,1747.0
SBIN_2431-2520,Double Top,0.8261540772054764,2009-11-17,2143.0,2009-12-03,2364.35
SBIN_2521-2610,No Pattern Detected,0.0,,,,
SBIN_2611-2700,No Pattern Detected,0.0,,,,
SBIN_2701-2790,No Pattern Detected,0.0,,,,
SBIN_2791-2880,No Pattern Detected,0.0,,,,
SBIN_2881-2970,Descending Triangle,0.7024022317766954,2011-07-19,1627.25,2011-11-24,2529.7
SBIN_2971-3060,No Pattern Detected,0.0,,,,
SBIN_3061-3150,Head and Shoulders,0.28164683777631916,2012-06-13,2056.0,2012-07-10,2244.0
SBIN_3151-3240,Triple Bottom Reversal,0.7987557089556129,2012-08-31,1827.0,2012-09-11,1905.0
SBIN_3241-3330,No Pattern Detected,0.0,,,,
SBIN_3331-3420,No Pattern Detected,0.0,,,,
SBIN_3421-3510,Double Top,0.7487086226287077,2013-12-02,1797.0,2013-12-09,1924.0
SBIN_3511-3600,Triple Bottom Reversal,0.7138155311180902,2014-02-17,1463.25,2014-02-25,1521.0
SBIN_3601-3690,No Pattern Detected,0.0,,,,
SBIN_3691-3780,Symmetrical Triangle,0.40705445137854784,2014-10-21,275.7,2015-02-27,2979.0
SBIN_3781-3870,No Pattern Detected,0.0,,,,
SBIN_3871-3960,No Pattern Detected,0.0,,,,
SBIN_3961-4050,Symmetrical Triangle,0.7316568109720514,2015-11-30,148.25,2016-04-01,253.0
SBIN_4051-4140,Symmetrical Triangle,0.2647341473620832,2016-07-14,222.1,2016-08-11,238.0
SBIN_4141-4230,No Pattern Detected,0.0,,,,
SBIN_4231-4320,Ascending Triangle,0.26436181706364414,2017-03-31,279.25,2017-05-08,304.9
SBIN_4321-4410,Head and Shoulders,0.19364483727006623,2017-05-19,269.7,2017-08-07,315.3
SBIN_4411-4500,Symmetrical Triangle,0.4140880907620339,2017-11-06,292.6,2018-01-23,346.7
SBIN_4501-4590,Triple Bottom Reversal,0.5433047151237766,2018-04-26,232.5,2018-05-18,257.45
SBIN_4591-4680,Head and Shoulders,0.9,2018-08-27,303.3,2018-08-31,312.0
SBIN_4681-4770,Head and Shoulders,0.9,2019-01-04,291.5,2019-01-16,307.5
SBIN_4771-4860,Ascending Triangle,0.7219069769530216,2019-05-27,333.8,2019-07-11,373.6
SBIN_4861-4950,Triple Bottom Reversal,0.6037874541700109,2019-10-10,248.65,2019-10-24,277.8
SBIN_4951-5040,Symmetrical Triangle,0.5465335078884447,2019-11-28,173.55,2020-04-03,351.0
SBIN_5041-5130,Symmetrical Triangle,0.41720472062863556,2020-04-17,149.45,2020-08-14,207.3
SBIN_5131-5220,Triple Bottom Reversal,0.41369771248287424,2020-09-29,182.4,2020-10-29,207.3
TATASTEEL_1-90,Head and Shoulders,0.9,2000-02-04,130.25,2000-02-17,150.25
TATASTEEL_91-180,Head and Shoulders,0.9,2000-07-13,133.5,2000-07-20,145.7
TATASTEEL_181-270,No Pattern Detected,0.0,,,,
TATASTEEL_271-360,Ascending Triangle,0.17288432262590372,2001-02-09,109.0,2001-06-08,169.45
TATASTEEL_361-450,No Pattern Detected,0.0,,,,
TATASTEEL_451-540,Triple Bottom Reversal,0.6449806424998006,2001-11-08,77.75,2001-12-27,98.5
TATASTEEL_541-630,Triple Bottom Reversal,0.6968358030040757,2002-03-27,96.6,2002-04-05,100.9
TATASTEEL_631-720,Triple Bottom Reversal,0.5464450423425782,2002-09-26,114.1,2002-10-28,124.5
TATASTEEL_721-810,Head and Shoulders,0.9,2003-02-03,150.7,2003-02-19,159.9
TATASTEEL_811-900,Triple Bottom Reversal,0.702521098990902,2003-04-24,126.15,2003-05-08,136.9
TATASTEEL_901-990,Ascending Triangle,0.6203954330270117,2003-11-03,332.8,2003-12-11,383.9
TATASTEEL_991-1080,No Pattern Detected,0.0,,,,
TATASTEEL_1081-1170,Head and Shoulders,0.9,2004-07-29,377.65,2004-08-10,410.0
TATASTEEL_1171-1260,Triple Bottom Reversal,0.7734028280313852,2004-09-14,262.6,2004-10-25,305.3
TATASTEEL_1261-1350,Head and Shoulders,0.8916766917293236,2005-03-11,421.7,2005-03-18,446.65
TATASTEEL_1351-1440,Triple Bottom Reversal,0.6412304003655971,2005-06-13,330.0,2005-06-30,372.6
TATASTEEL_1441-1530,Ascending Triangle,0.7404824180565845,2005-10-04,329.0,2006-02-02,436.1
TATASTEEL_1531-1620,No Pattern Detected,0.0,,,,
TATASTEEL_1621-1710,No Pattern Detected,0.0,,,,
TATASTEEL_1711-1800,No Pattern Detected,0.0,,,,
TATASTEEL_1801-1890,Triple Bottom Reversal,0.5230326060446262,2007-03-20,421.25,2007-04-02,451.0
TATASTEEL_1891-1980,No Pattern Detected,0.0,,,,
TATASTEEL_1981-2070,Double Top,0.511419988837292,2008-01-04,875.9,2008-01-09,949.0
TATASTEEL_2071-2160,No Pattern Detected,0.0,,,,
TATASTEEL_2161-2250,No Pattern Detected,0.0,,,,
TATASTEEL_2251-2340,No Pattern Detected,0.0,,,,
TATASTEEL_2341-2430,Triple Bottom Reversal,0.5805810965414979,2009-05-26,330.1,2009-07-13,498.8
TATASTEEL_2431-2520,No Pattern Detected,0.0,,,,
TATASTEEL_2521-2610,Descending Triangle,0.5125284870656748,2010-04-06,449.1,2010-06-17,739.0
TATASTEEL_2611-2700,No Pattern Detected,0.0,,,,
TATASTEEL_2701-2790,No Pattern Detected,0.0,,,,
TATASTEEL_2791-2880,No Pattern Detected,0.0,,,,
TATASTEEL_2881-2970,Symmetrical Triangle,0.5913207636189165,2011-07-14,367.0,2011-11-24,595.7
TATASTEEL_2971-3060,Ascending Triangle,0.397824553419047,2012-02-02,415.95,2012-04-02,500.95
TATASTEEL_3061-3150,Descending Triangle,0.7215731538611703,2012-04-03,382.0,2012-08-08,482.25
TATASTEEL_3151-3240,No Pattern Detected,0.0,,,,
TATASTEEL_3241-3330,No Pattern Detected,0.0,,,,
TATASTEEL_3331-3420,Triple Bottom Reversal,0.7762977995469997,2013-08-02,195.3,2013-08-16,263.0
TATASTEEL_3421-3510,No Pattern Detected,0.0,,,,
TATASTEEL_3511-3600,Triple Bottom Reversal,0.7509489659266555,2014-02-28,332.0,2014-03-18,373.4
TATASTEEL_3601-3690,Symmetrical Triangle,0.6296574125670934,2014-06-09,435.6,2014-10-16,579.9
TATASTEEL_3691-3780,Descending Triangle,0.5825903781092417,2014-10-31,344.25,2015-02-27,494.9
TATASTEEL_3781-3870,No Pattern Detected,0.0,,,,
TATASTEEL_3871-3960,No Pattern Detected,0.0,,,,
TATASTEEL_3961-4050,Triple Bottom Reversal,0.6944933554662676,2015-12-09,211.15,2016-02-12,276.4
TATASTEEL_4051-4140,Cup and Handle,0.1,2016-06-27,307.0,2016-08-11,384.5
TATASTEEL_4141-4230,No Pattern Detected,0.0,,,,
TATASTEEL_4231-4320,Head and Shoulders,0.8595781515686015,2017-03-23,474.65,2017-04-10,506.35
TATASTEEL_4321-4410,Symmetrical Triangle,0.6574878050944748,2017-08-24,627.95,2017-09-14,693.0
TATASTEEL_4411-4500,Triple Bottom Reversal,0.4003410660772203,2017-09-27,642.65,2017-12-06,735.0
TATASTEEL_4501-4590,Symmetrical Triangle,0.35329542498298055,2018-01-29,536.55,2018-06-06,791.8
TATASTEEL_4591-4680,No Pattern Detected,0.0,,,,
TATASTEEL_4681-4770,No Pattern Detected,0.0,,,,
TATASTEEL_4771-4860,Double Top,0.1263771594604998,2019-04-16,509.0,2019-04-30,560.8
TATASTEEL_4861-4950,Symmetrical Triangle,0.5352366719065206,2019-07-16,320.35,2019-11-26,479.8
TATASTEEL_4951-5040,Double Top,0.5951516529493881,2020-01-24,416.6,2020-02-06,487.25
TATASTEEL_5041-5130,Triple Bottom Reversal,0.808646515776939,2020-05-05,262.45,2020-05-18,288.0
TATASTEEL_5131-5220,Symmetrical Triangle,0.6584494003729641,2020-11-11,439.6,2020-12-22,649.45
ONGC_1-90,No Pattern Detected,0.0,,,,
ONGC_91-180,No Pattern Detected,0.0,,,,
ONGC_181-270,Triple Bottom Reversal,0.6153888482479464,2000-10-17,98.15,2000-10-30,107.95
ONGC_271-360,Triple Bottom Reversal,0.5957528768293824,2001-03-26,121.0,2001-04-06,138.0
ONGC_361-450,No Pattern Detected,0.0,,,,
ONGC_451-540,Triple Bottom Reversal,0.7556047799879365,2001-12-20,129.2,2002-01-25,155.9
ONGC_541-630,Head and Shoulders,0.9,2002-05-10,326.55,2002-05-22,398.95
ONGC_631-720,Ascending Triangle,0.4143590920829862,2002-10-11,350.0,2002-11-18,410.0
ONGC_721-810,Symmetrical Triangle,0.43982002820366106,2003-01-09,333.0,2003-03-28,390.45
ONGC_811-900,No Pattern Detected,0.0,,,,
ONGC_901-990,Ascending Triangle,0.17210864580305518,2003-09-02,512.1,2003-12-11,695.0
ONGC_991-1080,Triple Bottom Reversal,0.2017192722031582,2004-02-05,665.0,2004-02-25,786.7
ONGC_1081-1170,No Pattern Detected,0.0,,,,
ONGC_1171-1260,No Pattern Detected,0.0,,,,
ONGC_1261-1350,No Pattern Detected,0.0,,,,
ONGC_1351-1440,Ascending Triangle,0.5871965756772117,2005-06-30,890.0,2005-09-22,1082.0
ONGC_1441-1530,Triple Bottom Reversal,0.2493193953671704,2005-10-28,909.0,2005-11-09,978.7
ONGC_1531-1620,Head and Shoulders,0.8623252861716433,2006-04-26,1250.0,2006-05-17,1513.9
ONGC_1621-1710,Double Top,0.15738182902754302,2006-08-29,1200.0,2006-09-05,1239.1
ONGC_1711-1800,Descending Triangle,0.6045016046531217,2006-10-21,726.5,2007-03-05,1170.0
ONGC_1801-1890,No Pattern Detected,0.0,,,,
ONGC_1891-1980,Ascending Triangle,0.6267018196729922,2007-10-29,1156.55,2007-11-20,1385.05
ONGC_1981-2070,No Pattern Detected,0.0,,,,
ONGC_2071-2160,Triple Bottom Reversal,0.6539828836228218,2008-07-01,778.7,2008-07-15,927.25
ONGC_2161-2250,No Pattern Detected,0.0,,,,
ONGC_2251-2340,Ascending Triangle,0.2983965795695969,2009-04-08,802.35,2009-05-18,975.8
ONGC_2341-2430,No Pattern Detected,0.0,,,,
ONGC_2431-2520,Head and Shoulders,0.9,2010-01-11,1180.0,2010-01-18,1246.75
ONGC_2521-2610,Symmetrical Triangle,0.5544934646917125,2010-05-20,1034.0,2010-06-17,1230.0
ONGC_2611-2700,No Pattern Detected,0.0,,,,
ONGC_2701-2790,No Pattern Detected,0.0,,,,
ONGC_2791-2880,No Pattern Detected,0.0,,,,
ONGC_2881-2970,No Pattern Detected,0.0,,,,
ONGC_2971-3060,Double Top,0.5722122955024749,2012-03-05,276.5,2012-03-14,295.0
ONGC_3061-3150,No Pattern Detected,0.0,,,,
ONGC_3151-3240,No Pattern Detected,0.0,,,,
ONGC_3241-3330,Ascending Triangle,0.7381208038590431,2013-01-18,289.25,2013-05-03,355.0
ONGC_3331-3420,Head and Shoulders,0.6919950451062621,2013-05-22,296.1,2013-06-28,353.05
ONGC_3421-3510,No Pattern Detected,0.0,,,,
ONGC_3511-3600,Triple Bottom Reversal,0.45658292518229693,2014-02-03,264.15,2014-02-13,284.0
ONGC_3601-3690,Double Top,0.3084452759764748,2014-09-02,431.1,2014-09-08,456.5
ONGC_3691-3780,Head and Shoulders,0.8889717161456818,2014-10-31,382.5,2014-11-17,412.5
ONGC_3781-3870,Head and Shoulders,0.9,2015-05-25,313.2,2015-05-29,337.2
